pharmacyID,medicineID,quantity,discount
6847,9102,6812,10
6847,6476,5391,10
6847,14856,6318,30
6847,35831,7301,0
6847,4632,3880,20
6847,25228,5945,0
6847,39901,7344,20
6847,20328,7776,0
6847,36276,6339,10
6847,7768,3400,20
6847,2767,4235,10
6847,44023,4821,20
6847,26110,5013,20
6847,52999,5634,0
6847,19845,7889,20
6847,48160,3399,30
6847,36734,9205,20
6847,19706,9388,30
6847,3307,1877,0
6847,2145,7880,0
6847,20990,2231,30
6847,23528,8032,30
6847,14282,2966,0
6847,12493,2181,30
6847,7109,213,0
6847,17910,1973,10
6847,52374,5126,30
6847,49508,6764,0
6847,15763,2813,30
6847,51640,8274,30
6847,38219,7120,20
6847,52970,8336,20
6847,14326,136,10
6847,9724,1998,0
6847,9764,6903,0
6847,43811,43,0
6847,38218,4162,10
6847,4652,4561,20
6847,18126,6186,0
6847,4874,638,30
6847,13074,7535,20
6847,23385,6955,10
6847,10255,2920,20
6847,45814,8968,0
6847,32376,4786,20
6847,52150,3148,0
6847,12943,3936,0
6847,35024,1702,10
6847,2133,4132,0
6847,19432,4468,30
6847,9180,5579,10
6847,33825,1246,10
6847,43293,3464,0
6847,39092,7799,20
6847,15902,5054,20
6847,18049,2435,20
6847,706,1806,0
6847,27643,6776,20
6847,11283,1547,30
6847,24608,653,0
6847,8032,3315,30
6847,24141,3712,0
6847,33626,3577,10
6847,45665,4922,20
6847,14893,9425,10
6847,8885,4980,20
6847,49989,3470,30
6847,24041,4208,20
8669,32959,2768,0
8669,31640,384,20
8669,10639,3626,20
8669,13224,418,10
8669,5314,6953,0
8669,39443,4498,10
8669,19274,9423,20
8669,37157,2981,30
8669,25189,7507,30
8669,24258,8174,0
8669,20875,9312,20
8669,14074,909,10
8669,7772,8620,30
8669,17821,8215,30
8669,15965,4707,0
8669,51306,203,0
8669,2551,696,10
8669,18997,4450,0
8669,35502,6963,20
8669,537,3678,30
8669,30313,3001,30
8669,46121,7669,10
8669,16054,3911,0
8669,51641,4464,10
8669,9040,9617,0
8669,48790,6128,20
8669,52888,557,0
8669,29056,2921,30
8669,39283,9762,20
8669,29111,514,20
8669,15864,6026,0
8669,51660,3673,10
8669,12302,8216,20
8669,51496,9999,20
8669,41170,128,10
8669,16968,7479,0
8669,570,7350,0
8669,47036,532,10
8669,9999,605,20
8669,5771,6284,30
8669,33016,149,30
8669,10185,5987,30
8669,27225,668,0
8669,2181,5739,10
8669,22549,2091,30
8669,13757,2354,10
8669,13062,4584,10
8669,11012,7535,30
8669,20051,6521,0
8669,10234,3898,30
8669,8445,4102,0
8669,13718,9737,30
8669,11377,2569,30
8669,7240,3005,20
8669,38755,9742,30
8669,49797,4945,20
8669,33345,8480,10
8669,42167,4102,10
8669,16551,484,30
8669,15308,3111,0
8669,46742,6337,10
8669,39707,2840,0
8669,42002,6720,10
8669,20116,3652,30
8669,43273,805,10
8669,1069,3978,30
8669,49130,2885,20
8669,11620,716,10
8669,25473,2461,20
8669,32472,8288,30
8669,3331,5629,0
8669,563,7025,10
8669,44380,9352,10
8669,36727,7286,30
8669,24098,9110,30
8669,22229,3744,10
8669,16303,8309,20
8669,49930,3675,0
8669,25638,1008,30
6998,22942,7075,10
6998,13687,9794,0
6998,40816,3960,10
6998,28305,9916,30
6998,29662,3198,20
6998,38289,8401,0
6998,53224,1065,0
6998,38700,6884,30
6998,42784,7209,20
6998,17540,65,20
6998,52901,9879,0
6998,29918,1554,0
6998,5489,8342,10
6998,3722,1222,0
6998,29014,8856,0
6998,37204,5895,30
6998,10825,6755,30
6998,7251,6370,0
6998,8774,6516,20
6998,3690,453,30
6998,49181,5235,20
6998,6126,7006,30
6998,41451,4968,0
6998,33935,2376,0
6998,50575,1212,20
6998,37219,4599,30
6998,45977,5642,0
6998,33456,8908,30
6998,27544,5330,0
6998,3509,9886,10
6998,51869,4273,0
6998,28414,7997,0
6998,51211,9635,10
6998,37158,8027,30
6998,22080,9678,30
6998,25527,7126,10
6998,43325,9689,20
6998,42291,7809,30
6998,46810,3490,10
6998,49570,5090,10
6998,35766,4181,20
6998,35678,1255,20
6998,5543,5669,10
6998,38587,7756,30
6998,17440,8088,10
6998,49072,7958,20
6998,27945,3733,0
6998,51909,1157,0
6998,25537,9474,30
6998,14089,2670,0
6998,49046,249,0
6998,19244,8150,10
6998,268,7387,20
6998,30891,7441,30
6998,557,7348,0
6998,27074,3032,10
6998,5471,9189,0
6998,22126,5334,20
6998,53363,8182,20
6998,25189,476,10
6998,18855,123,10
1628,44087,4931,20
1628,8341,3040,20
1628,37454,7296,10
1628,51857,226,20
1628,52884,3290,0
1628,50301,629,20
1628,4938,4101,20
1628,35779,3941,20
1628,13530,4422,20
1628,47314,7481,30
1628,6764,7706,0
1628,13660,2976,0
1628,11538,2832,0
1628,23563,6176,10
1628,21589,1815,30
1628,30746,5890,10
1628,28414,8525,30
1628,106,1357,10
1628,29864,2922,0
1628,30684,8128,10
1628,17919,7641,0
1628,39081,5214,30
1628,14627,3936,0
1628,1924,6285,0
1628,13275,2225,20
1628,13489,5729,0
1628,29957,923,0
1628,16911,9370,20
1628,11357,6026,0
1628,26812,9796,20
1628,15855,3468,0
1628,23245,4755,30
1628,30569,9153,0
1628,8474,1317,10
1628,17966,9582,10
1628,23636,6747,0
1628,16513,7133,10
1628,32478,9914,10
1628,49402,1728,20
1628,33157,5239,30
1628,1774,5787,30
1628,11279,3946,10
1628,44481,4593,30
1628,42199,5440,20
1628,42292,8857,10
1628,19338,1504,10
1628,30959,2811,30
1628,18938,5843,0
1628,33648,6673,0
1628,48147,5312,30
1628,38595,5108,0
1628,14681,6407,10
1628,4868,5545,30
1628,41336,8075,10
1628,25095,841,20
1628,21742,8022,0
1628,38397,2380,0
1628,1479,2659,20
1628,38557,7865,10
1628,34475,4044,10
1628,29625,8471,30
1628,3280,7208,20
1628,4683,2715,20
1628,290,3165,0
1628,7600,7872,20
1628,3786,1151,20
1628,27354,6991,20
1628,17685,4176,10
1628,49574,6996,20
1628,4691,8109,20
1628,14525,6817,0
1628,21657,8521,20
1628,46494,7153,20
1628,4480,4952,0
1628,6552,5018,0
1628,26520,8124,20
1628,26159,2179,0
1628,50993,5676,0
1628,47928,1590,20
1628,28215,1314,0
1628,21327,9250,30
1628,30051,3481,0
1628,3827,8266,10
1628,33118,4406,20
1628,41737,9945,0
1628,33794,2810,10
1628,37397,6005,0
1628,44086,2679,30
1628,37328,3515,30
1628,15221,7537,30
1628,38367,6799,20
1628,2992,8363,20
1628,10503,6065,0
1628,10102,7261,10
1628,49061,6178,10
1628,22348,5391,0
1628,9319,10,10
1628,46178,5508,30
1628,7737,1534,30
1628,45447,5991,10
1628,9167,926,20
1628,28025,433,10
1628,3770,7557,20
1628,41998,8971,0
1628,45697,6039,30
1628,33149,4338,0
1628,10476,9954,30
1628,14255,194,20
1628,792,4517,10
1628,17630,5210,30
1628,36090,8707,30
1628,25145,6792,0
1628,26190,697,30
1628,34200,9861,20
1628,21792,427,20
1628,4026,1151,10
1628,9557,1775,10
1628,20936,5977,20
1628,23803,9860,30
1628,32770,4365,20
1628,41716,8844,20
1628,42012,4243,20
1628,9754,1966,0
1628,14752,3585,10
1628,13136,8565,0
1628,28627,152,20
1628,41661,9810,10
1628,11273,1493,10
1628,27475,8029,20
1628,42448,6179,0
1628,25785,7788,30
1628,39335,6444,0
1628,25671,3156,30
1628,49382,420,20
1628,3483,3893,20
1628,44541,6471,30
1628,48359,983,0
1628,53143,9964,10
1628,39916,8988,0
1628,46733,8575,10
1628,43889,8377,30
1628,20140,3679,10
1628,13464,1873,30
1628,22488,1681,0
1628,9681,4103,0
1628,10446,7954,20
1628,29020,9447,20
1628,32211,8880,10
1628,31279,5066,10
1628,35354,6770,0
1628,51218,4858,10
1628,1134,7079,10
1628,3452,7488,20
1628,7521,4251,30
1628,25233,3632,10
1628,20154,3377,10
1628,4169,9924,0
1628,22739,1504,20
1628,5856,7781,10
1628,24521,7783,30
1628,46093,6299,0
1628,22497,4308,0
1628,38791,4421,0
4749,21629,413,0
4749,906,9557,10
4749,19899,4056,20
4749,26816,4936,10
4749,24509,9047,20
4749,50232,9234,20
4749,133,3496,0
4749,48018,3780,30
4749,31341,9445,30
4749,25086,9088,30
4749,37925,5658,10
4749,19060,831,20
4749,48660,9585,0
4749,28273,2722,30
4749,4383,1649,30
4749,20026,3126,0
4749,33854,9734,30
4749,48467,3419,0
4749,4032,2812,30
4749,37176,5057,30
4749,31192,5626,0
4749,3909,4113,20
4749,45564,2185,10
4749,114,6742,20
4749,41199,4896,10
4749,42179,8794,20
4749,14235,1434,10
4749,19704,1598,30
4749,5578,2998,10
4749,6098,6908,20
4749,18948,6459,0
4749,20464,2891,30
4749,15376,1325,0
4749,28601,8306,0
4749,20329,1525,10
4749,9364,7858,10
4749,52077,38,30
4749,19290,3356,20
4749,7836,3081,10
4749,52946,3824,10
4749,22835,8468,30
4749,51305,1062,20
4749,45478,9827,30
4749,36556,8972,20
4749,18465,8830,30
4749,39955,6175,0
4749,48463,6183,10
4749,16158,7317,30
4749,10446,3839,30
4749,22070,7222,10
4749,48116,5645,20
4749,13591,6723,30
4749,10754,5359,30
4749,12373,6629,20
4749,38035,7599,20
4749,13104,8846,10
4749,9702,4476,30
4749,49615,2393,0
4749,38646,5406,10
4749,23926,3497,0
4749,51167,2561,30
4749,52697,4302,30
4749,3713,1720,0
4749,13183,1361,0
4749,50377,9055,10
4749,11384,4366,20
4749,49120,9707,20
4749,18719,1322,0
4749,45373,9348,0
4749,40000,5770,20
4749,52699,5996,10
4749,7059,4265,10
4749,3317,9257,30
4749,51528,430,10
4749,51117,7994,20
4749,29892,3981,10
4749,51174,5401,10
4749,13328,5284,10
4749,3160,5265,20
4749,28933,1290,10
4749,49570,37,20
4749,44493,4609,10
4749,49784,4549,20
4749,31063,7040,30
4749,25057,1389,30
4749,20479,6154,30
4749,7344,3875,30
4749,27244,1763,20
4749,14726,2782,20
4749,40272,1491,30
4749,10511,9079,30
4749,16821,9506,10
4749,25152,4449,0
4749,11289,7431,0
4749,27653,2610,10
4749,28233,172,10
4749,10271,7806,0
4749,3366,8254,30
4749,14867,4427,10
4749,10858,9785,10
4749,23645,7420,20
4749,44716,5593,20
4749,52126,7888,20
4749,24137,7314,20
4749,50601,1532,10
4749,12013,1419,0
4749,44559,1521,30
4749,39756,5022,20
4749,40002,7012,20
4749,52567,8903,0
4749,24179,2327,0
4749,22967,4171,30
4749,48361,4353,0
4749,6241,4262,30
4749,19687,3905,20
4749,21011,5023,10
4749,18649,3431,20
4749,3271,7526,0
4749,23337,3895,20
4749,29912,3566,20
4749,4874,3875,0
4749,45135,4508,20
4749,27017,5307,10
4749,2282,1923,0
4749,23836,90,10
4749,5480,4996,10
4749,48782,3830,10
4749,14729,9388,10
4749,9335,8564,20
4749,20687,8673,20
4749,2837,4998,10
4749,16530,5758,0
4749,3599,7695,0
4749,29935,6339,30
4749,27185,9321,0
4749,6093,3271,10
4749,50766,5275,20
4749,51083,7680,0
4749,36232,3411,10
4749,32346,6708,0
4749,12344,6561,0
4749,41062,2902,20
4749,4715,5009,10
4749,24194,7582,0
4749,6373,9913,0
4749,12029,7727,0
4749,44194,2889,20
4749,24686,9039,10
4749,20365,435,30
4749,33425,282,10
4749,43230,5176,20
4749,6514,9890,10
4749,3475,2529,10
4749,15182,6280,0
4749,26021,3607,10
4749,32624,6827,10
4749,21007,6335,10
4749,14013,3549,0
4749,10086,346,20
4749,7402,4630,10
4749,47918,3389,10
4749,36673,9214,10
4749,34865,8254,0
4749,3817,6248,10
4749,9079,6380,10
4749,8722,5665,20
4749,20617,8156,20
4749,44609,5820,0
4749,50793,4272,20
4749,36276,9594,0
4749,10595,1102,20
4749,21048,4403,20
4749,38032,6801,10
4749,19067,446,0
4749,17118,1764,0
4749,30364,900,0
4749,1146,9590,0
4749,27039,1297,30
4749,6213,672,10
4749,4116,2121,20
4749,38321,8200,10
4749,51484,5823,30
4749,28951,3402,10
4749,18817,9960,20
4749,18971,9837,20
4749,28925,1267,20
4749,14298,7922,0
4749,49843,5365,10
4749,547,2102,20
4749,48711,7400,0
4749,17368,6148,0
4749,47127,634,20
4749,7891,7696,10
4749,28478,3132,10
4749,18204,6722,0
4749,1746,4022,10
4749,5064,2580,0
4749,32162,8189,0
4749,26226,9897,10
4749,29969,8463,30
4749,14902,4555,0
4749,43761,6682,20
4749,50990,3552,30
4749,43406,1187,30
4749,38908,4510,0
4749,49093,4489,30
4749,37870,2704,20
4749,39237,6730,0
4749,23716,7293,10
4749,3541,6319,10
4749,38436,6166,0
4749,26190,2811,20
4749,5827,4132,30
4749,4460,6251,20
4749,655,6396,0
4749,29390,6665,10
4749,34358,4796,20
4749,17943,8592,10
4749,30001,1880,20
4749,24536,2182,0
4749,10268,6752,0
4749,12565,4234,20
4749,29781,1420,10
4749,15293,6789,30
4749,19980,8189,0
4749,33736,18,0
4749,36755,1675,30
4749,44746,4024,20
4749,42015,4140,10
4749,43232,8825,0
4749,50177,4982,10
4749,2606,9658,0
4749,21035,7433,30
4749,30582,6,10
4749,8336,4189,10
4749,49234,6736,30
4749,8120,9234,20
4749,35262,9832,30
4749,16916,6336,20
4749,21908,4531,30
4749,2972,1961,10
4749,34019,41,10
4749,38480,8373,0
4749,51030,278,30
4749,19040,9457,10
4749,36770,6688,10
4749,39170,8379,0
4749,43861,2329,20
4749,4713,6502,0
4749,25516,759,0
4749,18180,7524,10
4749,3433,4592,20
4749,38477,888,20
4749,36527,5881,10
4749,19552,5185,0
4749,19957,1430,30
4749,25479,7203,10
4749,20942,7084,10
4749,50753,9900,0
4749,52001,6629,10
4749,19991,6476,0
4749,1797,5242,10
4749,12988,991,20
4749,42698,4551,10
4749,24434,9097,20
4749,26332,9837,20
4749,5784,4829,10
4749,3066,9250,10
4749,8259,4721,0
4749,28811,9882,20
4749,46062,5832,10
4749,15164,6417,30
4749,25834,132,30
4749,49477,7627,20
4749,8457,9997,30
4749,46474,7369,10
4749,24763,3933,30
4749,14985,1656,10
4749,46956,7887,30
4749,32810,403,0
4749,14743,3611,0
4749,35831,4720,30
4749,883,5709,30
4749,50132,8213,10
4749,4337,3892,20
4749,21718,7687,30
4749,12555,8822,30
4749,22726,1412,10
4749,37838,982,0
4749,23235,7957,0
4749,5979,5623,30
4749,32,4874,10
4749,8891,4453,10
4749,12201,1874,10
4749,24219,4853,20
4749,8013,7485,20
4749,34864,9065,10
4749,35577,78,0
4749,38519,4799,30
4749,31181,2405,30
4749,32286,1936,30
4749,47038,3704,0
4749,503,3974,30
4749,46218,204,20
4749,1464,8738,10
4749,44393,5057,10
4749,39791,2113,0
4749,34666,9931,10
4749,3162,675,10
4749,52440,9830,10
4749,44363,284,10
4749,26791,0,30
4749,52515,9033,30
4749,52657,787,20
4749,21024,7406,30
4749,16660,5776,30
4749,35452,7928,0
4749,12299,8202,10
4749,53201,7753,30
4749,24759,7367,20
4749,6906,5575,20
4749,41790,2636,20
4749,30783,8862,0
4749,42491,3271,10
4749,25997,4737,20
4749,6469,8968,20
4749,9406,378,30
4749,8776,9707,20
4749,23169,8774,10
4749,16133,4759,30
4749,11598,1760,10
4749,46891,5117,30
4749,10509,1256,0
4749,29845,2740,10
4749,33276,3369,30
4749,25362,6582,20
4749,42675,8063,10
4749,13362,2026,20
4749,21008,3787,0
4749,3296,558,20
4749,50325,5837,10
4749,15587,4920,30
4749,38153,1293,20
4749,47447,2658,20
4749,32716,628,30
4749,744,3764,30
4749,44909,1915,20
4749,11827,7003,10
4749,13083,5073,0
4749,28552,319,0
4749,26582,6776,0
4749,5734,4819,0
4749,1282,7716,30
4749,11551,2840,20
4749,25069,2645,0
4749,48189,9505,30
4749,38198,211,30
4749,17963,3974,0
4749,49898,5706,0
4749,36393,5971,10
4749,16047,5567,0
4749,45390,8901,20
4749,23661,7360,20
4749,9521,9156,0
4749,23851,5819,0
4749,29814,4321,30
4749,31186,4118,10
4749,45874,2179,0
4749,34331,2093,20
4749,19342,2286,0
4749,52301,9198,0
4749,28067,4793,10
4749,1722,1281,30
4749,20389,6211,20
4749,7614,5162,0
4749,5208,3873,20
4749,7546,1,0
4749,2979,6301,10
4749,40423,5211,10
4749,2869,1718,30
4749,2795,1480,30
4749,50512,5622,20
4749,6652,5990,30
4749,40028,3268,20
4749,3062,4909,10
4749,23226,8155,10
4749,8735,6702,10
4749,48266,5077,30
4749,5114,1709,30
4749,36810,2034,0
4749,40136,2515,20
4749,33251,8497,0
4749,43169,2351,30
4749,841,537,0
4749,22073,5934,30
4749,45298,5478,30
4749,16902,5803,0
4749,38404,8287,0
4749,22163,8093,10
4749,7645,1972,20
4749,14,5143,20
4749,12769,4314,0
4749,25824,1492,20
4749,13154,4742,30
4749,35756,3782,30
4749,37386,7032,30
4749,40240,8231,30
4749,37294,7574,10
4749,2058,6476,20
4749,48457,2798,30
4749,45668,1681,20
4749,11849,3296,10
4749,17858,4877,20
4749,33961,4709,20
4749,14670,1777,0
4749,32474,4243,10
4749,21716,8795,10
4749,50124,7585,20
4749,14920,2002,30
4749,33789,2659,30
4749,27728,8467,10
4749,35855,1445,10
4749,31637,259,0
4749,22418,4069,10
4749,8739,2176,20
4749,47796,3612,10
4749,31468,3788,0
4749,36979,2752,30
4749,10435,5592,30
4749,46269,207,10
4749,25282,8110,0
4749,20058,749,0
4749,23519,5840,10
4749,24411,3680,30
4749,12025,2664,30
4749,34735,5269,20
4749,4271,253,30
4749,33122,9879,30
4749,30019,3066,10
4749,38297,8428,30
4749,36230,9701,20
8829,17192,1503,10
8829,29329,6502,0
8829,37794,2046,0
8829,45172,9957,0
8829,2859,3368,10
8829,12258,4088,10
8829,10406,4766,10
8829,39947,8020,0
8829,25173,7455,20
8829,15721,3111,20
8829,4067,8031,10
8829,37474,5628,30
8829,51896,9697,30
8829,21170,8900,20
8829,9050,1310,20
8829,37688,2557,20
8829,27114,7816,20
8829,45873,8098,0
8829,8008,8599,20
8829,3643,6473,20
8829,53409,2342,30
8829,6164,8433,20
8829,12617,8884,20
8829,44244,1204,10
8829,38246,9828,10
8829,48504,57,10
8829,24529,2217,10
8829,32436,7630,0
8829,9326,4860,20
8829,44842,6765,30
8829,272,4344,30
8829,45258,5277,30
8829,34359,8528,20
8829,37500,3388,30
8829,23348,1539,10
8829,4323,9298,10
8829,16821,8103,30
8829,52687,4002,20
8829,30581,4,30
8829,24702,9660,10
8829,46617,755,10
8829,26599,1920,20
8829,33695,849,0
8829,44236,8105,10
8829,37781,9867,20
8829,3701,2786,30
8829,41783,6054,0
8829,39360,2660,20
8829,42234,4377,30
8829,19616,3558,10
8829,4944,5523,20
8829,25415,8196,0
8829,39737,8325,20
8829,3776,7125,20
8829,51384,8969,10
8829,10127,2054,10
8829,33907,5550,10
8829,44040,6655,20
8829,42021,3681,20
8829,21955,1110,20
8829,52905,796,20
8829,1458,9259,30
8829,19351,6408,30
8829,3809,35,20
8829,11708,4790,20
8829,39532,2439,20
8829,21770,6058,30
8829,14816,8987,0
8829,19901,3185,0
8829,17134,4438,30
8829,48963,8068,20
8829,18101,582,0
8829,47579,1093,0
8829,36116,1950,10
8829,4951,3809,0
8829,30995,9360,30
8829,12575,5573,30
8829,7004,9154,20
8829,3950,632,20
8829,20788,5451,30
8829,25888,1279,30
8829,48173,702,0
8829,23241,1034,20
8829,36162,9239,20
8829,2365,8126,30
8829,53402,5833,20
8829,35513,9932,0
8829,30962,5683,0
8829,3550,1090,0
8829,24522,957,0
8829,25313,3478,20
8829,53159,841,30
8829,46723,7687,10
8829,32780,8843,10
8829,39014,2431,20
8829,10216,4466,20
8829,9401,5834,30
8829,41970,9345,30
8829,18230,5892,0
8829,43729,3832,20
8829,32190,9673,0
8829,33423,5931,10
8829,23138,269,20
8829,44796,4210,20
8829,19020,6564,30
8829,36705,7979,0
8829,47317,6370,10
8829,20571,7022,20
8829,25279,5872,30
8829,38247,5606,0
8829,1501,5691,20
8829,31779,4054,30
8829,21346,3436,30
8829,4150,6602,20
8829,26623,1238,30
8829,7754,5562,0
8829,44449,9270,10
8829,52114,7107,20
8829,19799,4029,20
8829,26673,3578,10
8829,3207,2459,30
8829,9966,9424,30
8829,32073,8451,0
8829,33934,6297,30
8829,25344,8119,0
8829,33208,3300,20
8829,45482,520,0
8829,26118,3116,0
8829,34731,8915,20
8829,39004,843,0
8829,52329,3920,30
8829,53380,4722,20
8829,2119,822,10
8829,19806,6323,30
8829,30692,1096,30
8829,2637,1191,30
8829,29057,4322,10
8829,4149,3938,0
8829,12747,5297,30
1724,3443,8620,10
1724,4666,3366,10
1724,338,1610,10
1724,53214,4114,0
1724,32775,8584,30
1724,11451,8657,0
1724,21003,7377,20
1724,29578,6734,10
1724,39669,7151,10
1724,51654,9082,20
1724,44357,1015,30
1724,15566,6960,10
1724,45305,570,30
1724,13385,5088,10
1724,36225,2837,10
1724,41627,7318,30
1724,19082,1452,30
1724,31934,7517,30
1724,36392,9460,10
1724,41569,2098,10
1724,7302,716,0
1724,17282,2331,30
1724,8561,1741,10
1724,48638,2490,0
1724,40874,8760,20
1724,48810,3444,30
1724,13929,5599,0
1724,23413,6407,10
1724,50604,698,30
1724,36429,2185,30
1724,36117,3488,10
1724,32163,1727,30
1724,21700,8538,20
1724,47064,1386,10
1724,29547,745,0
1724,36135,6381,30
1724,21306,882,20
1724,50485,2424,0
1724,1285,8052,0
1724,26633,409,10
1724,14976,242,10
1724,11866,8508,0
1724,30127,3557,10
1724,36115,732,20
1724,12859,370,30
1724,23922,8163,20
1724,18287,7915,0
1724,49843,8412,30
1724,48045,296,30
1724,38352,2992,0
1724,32088,8054,30
1724,38769,3651,0
1724,51116,8449,0
1724,3650,5110,10
1724,38357,6787,30
1724,47598,6582,10
1724,52423,811,20
1724,26945,6911,20
1724,49767,6230,20
1724,41565,5706,0
1724,52322,2699,0
1724,11800,4963,0
1724,10675,7853,30
1724,14299,8791,20
1724,13019,5007,20
1724,48881,5443,30
1724,30940,4523,10
1724,51102,9949,0
1724,32965,4479,10
1724,11170,3857,30
1724,48009,6061,30
1724,34825,6230,0
1724,22321,6163,20
1724,43037,7140,10
1724,18705,7615,10
1724,49652,7320,20
1724,10526,4487,20
1724,9686,6687,20
1724,1741,6680,10
1724,8727,6822,0
1724,13173,672,30
1724,44152,6465,20
1724,48323,9040,10
1724,13918,7867,0
1724,37618,3349,10
1724,16111,749,30
1724,19161,7457,20
1724,24914,4953,20
1724,30820,8420,20
1724,26325,6175,10
1724,34572,1746,30
1724,11787,3013,20
1724,34686,7364,0
1724,45860,3055,30
1724,34313,3479,0
1724,13219,7281,20
1724,35551,4757,0
1724,53190,3557,20
1724,27193,4821,10
1724,20226,4574,10
1724,24815,2852,20
1724,10201,3077,0
1724,15945,9101,10
1724,17326,3434,20
1724,42437,9779,0
1724,41462,2432,20
1724,17627,3731,0
1724,16548,5243,20
1724,41204,5514,10
1724,40164,7842,10
1724,49515,6836,30
1724,37186,663,20
1724,34274,9982,20
1724,33962,8359,0
1724,36637,2575,10
1724,23854,9867,10
1724,34634,6717,30
1724,51845,6543,10
1724,1092,9708,30
1724,45942,126,0
1724,48488,4730,0
1724,22994,9355,20
1724,22298,9142,30
1724,35265,8753,30
1724,23323,9696,10
1724,43767,3742,30
1724,3426,7282,10
1724,50969,8040,10
1724,13577,8786,0
1724,23762,9180,30
1724,53239,2486,0
1724,21170,6989,0
1724,21484,2163,10
1724,41066,7037,0
1724,33485,3392,10
1724,13195,1803,30
3253,47975,8670,20
3253,27722,4293,10
3253,10700,3037,10
3253,34745,1204,10
3253,4003,4931,20
3253,41226,6575,20
3253,20905,5534,30
3253,28691,1858,0
3253,4406,832,30
3253,22114,4597,10
3253,27068,9415,0
3253,32093,2122,10
3253,50438,4970,0
3253,38802,8281,20
3253,12260,4954,0
3253,40258,9565,30
3253,4387,9387,20
3253,32274,5343,10
3253,34942,5279,0
3253,18920,7498,20
3253,13467,3542,10
3253,14062,2903,0
3253,32957,3375,20
3253,53095,9207,0
3253,37623,9461,20
3253,48980,2113,20
3253,32974,8202,30
3253,21009,1126,0
3253,24051,4168,30
3253,26594,9104,20
3253,6417,8731,20
3253,48649,9908,20
3253,37196,5463,30
3253,17751,6290,0
3253,28468,9730,30
3253,9944,1969,30
3253,39586,6887,30
3253,45749,4301,10
3253,4707,3714,10
3253,17579,5884,30
3253,45442,4999,10
3253,24649,9544,0
3253,24807,8190,0
3253,45969,8923,0
3253,51695,5119,30
3253,3266,9134,20
3253,31913,9801,30
3253,12534,8925,30
3253,24378,7062,10
3253,4836,2633,30
3253,11278,1557,10
3253,11712,1931,10
3253,46306,1722,10
3253,19537,6376,0
3253,34538,4075,20
3253,7263,8032,20
3253,23357,8833,30
3253,21067,8990,0
3253,4507,7196,10
3253,40793,1359,10
3253,30135,3771,30
3253,21836,776,10
3253,31967,1143,20
3253,2517,6263,20
3253,35874,9828,0
3253,16290,9419,20
3253,20724,4440,10
3253,41145,2386,10
3253,10860,2959,20
3253,37758,1863,10
3253,24871,5360,30
3253,2708,6175,20
3253,49124,2271,20
3253,48313,4309,0
3253,31871,3856,0
3253,34665,5543,10
3253,36682,142,0
3253,191,8139,30
3253,48045,8530,20
3253,41427,5197,20
3253,52306,7924,30
3253,51525,7474,30
3253,19555,5382,0
3253,20949,9984,30
3253,4145,4247,20
3253,53048,1628,20
3253,1459,6250,30
3253,28706,3808,10
3253,24655,9866,30
3253,3110,4473,20
3253,7702,6903,20
3253,53382,2568,10
3253,14415,6964,30
3253,31185,7997,10
3253,19562,6124,10
3253,10377,3960,0
3253,21795,4884,0
3253,18806,5472,20
3253,53263,4197,30
3253,48511,3796,10
3253,17804,8055,30
3253,14888,3662,0
3253,15284,4966,0
3253,2184,8496,30
3253,37269,1630,30
3253,24204,766,30
3253,5548,6105,0
3253,51279,4039,10
3253,49814,3724,10
3253,51012,4655,0
3253,38699,861,20
3253,29329,6546,20
3253,30781,4935,10
3253,33851,7549,0
3253,4869,1220,0
3253,52640,605,10
3253,32622,8166,20
3253,33207,8940,20
3253,17048,7536,0
3253,39924,7347,30
3253,12926,2445,10
3253,1524,1429,20
3253,27224,5358,0
3253,45353,7131,30
3253,49092,6281,30
3253,32230,933,30
3253,14326,9906,0
3253,44359,1072,0
3253,22999,476,0
3253,36046,4298,30
3253,27107,4883,0
3253,416,1148,0
3253,39031,3413,20
3253,46881,5409,0
3253,32078,4486,10
3253,4134,1936,20
3253,45237,6727,20
3253,32018,3518,30
3253,22040,9308,10
3253,19196,177,30
3253,3681,3893,0
3253,36559,293,30
3253,1658,6919,0
3253,21510,9688,20
3253,23518,9678,30
3253,5002,932,20
3253,27582,2548,10
3253,14517,2255,20
3253,28175,3861,10
3253,23919,7555,0
3253,44693,5204,30
3253,998,5502,30
3253,30982,5122,30
3253,12305,7193,10
3253,41429,5948,10
3253,51281,24,10
3253,46431,8837,30
3253,2904,5911,10
3253,11763,8336,20
3253,31556,7653,30
3253,1287,9046,10
3253,21421,2193,10
3253,25138,5414,10
3253,9847,2278,0
3253,27187,6075,0
3253,42514,3431,30
3253,2420,3233,30
3253,10578,2906,30
3253,46709,7695,10
3253,8778,6124,10
3253,30066,3856,20
3253,17071,4047,20
3253,627,8554,20
3253,27439,7505,10
3253,40933,4098,0
3253,51657,4892,10
3253,20194,442,0
3253,33317,6351,20
3253,35960,8227,10
3253,16037,4774,0
3253,44495,4143,30
3253,13292,2597,0
3253,42867,6405,20
3253,38807,5737,20
3253,48100,1942,0
3253,22506,7011,30
3253,32992,5879,10
3253,20565,6072,10
3253,51674,8297,10
3253,40169,3719,30
3253,21478,8564,20
3253,43045,9974,10
3253,42894,998,10
3253,7316,6383,0
3253,6718,3361,0
3253,5101,2781,20
3253,26664,4533,30
